UserID,LengthOfScreenName,LengthOfDescriptionInUserProfile,NumberOfFollowings,NumberOfFollowers,NumberOfTweets,Longevity,FollowRatio,TweetsPerDay,LinkAverage,UniqueLinkAverage,MentionAverage,UniqueMentionAverage,Compression_Ratio,FollowingChangeRate,label,Similarity
55843623,6,0,129,49,337,136,2.63265306122449,2.4779411764705883,0.09,0.025,0.53,0.13,3.174107142857143,0.2472556797710404,0,0.0132753467669333
55851527,6,105,186,309,8105,126,0.6019417475728155,64.32539682539682,0.21,0.055,0.565,0.275,2.838,0.2089691897642864,0,0.0335577691315069
55853758,14,0,37,36,603,137,1.0277777777777777,4.401459854014599,0.1,0.025,0.75,0.29,2.706994328922496,0.1321637200910179,0,0.0195027841347706
55854318,11,157,962,886,4546,132,1.0857787810383748,34.43939393939394,0.965,0.01,0.0,0.0,2.7298850574712645,0.6092446465101766,0,0.0339673247602447
55858576,8,14,95,33,281,129,2.878787878787879,2.1782945736434107,0.01,0.005,0.0,0.0,2.7036553524804177,0.2472556797710404,0,6.81083991385499e-05
55860667,7,17,59,61,153,140,0.9672131147540984,1.0928571428571427,0.0261437908496732,0.0130718954248366,0.2026143790849673,0.1176470588235294,2.8724696356275303,0.2382615347721177,0,0.0245932970595485
55873319,9,38,546,359,225,140,1.5208913649025069,1.6071428571428572,0.0053763440860215,0.0053763440860215,0.7634408602150538,0.1129032258064516,2.7222222222222223,0.2191687352197311,0,0.0147003762411959
55875293,9,57,92,45,330,124,2.0444444444444443,2.661290322580645,0.045,0.015,0.665,0.435,2.776908023483366,0.1321637200910179,0,0.0324121600873079
55878997,12,0,896,329,1090,132,2.723404255319149,8.257575757575758,0.1,0.02,1.055,0.16,3.469437652811736,5.8432957141919015,0,0.0374233739578052
55879455,12,0,37,17,29,135,2.176470588235294,0.2148148148148148,1.793103448275862,0.2413793103448276,1.5517241379310345,0.7241379310344828,3.7153209109730847,0.0,0,0.025216156569179
55880122,11,66,588,336,576,124,1.75,4.645161290322581,0.185,0.025,0.535,0.36,2.625461254612546,0.7818911124897079,0,0.0135536872733577
55884766,9,93,32,16,510,138,2.0,3.695652173913044,0.065,0.005,0.395,0.095,3.0982532751091703,0.0934538627031995,0,0.0294250025466461
55885236,15,101,266,23823,2210,140,0.0111656802249926,15.785714285714286,0.0481283422459893,0.0160427807486631,0.4171122994652406,0.1764705882352941,2.9957805907172994,0.490076190493971,0,0.016784540222414
55887635,15,36,155,117,2274,131,1.3247863247863247,17.358778625954198,0.04,0.005,0.355,0.17,2.823762376237624,0.3304093002275449,0,0.0286883665577346
55891320,12,111,105,115,112,124,0.9130434782608696,0.9032258064516128,0.2321428571428571,0.0446428571428571,1.1785714285714286,0.5,2.913757700205339,0.8462607194240878,0,0.0351064830421484
55904055,12,84,288,75,174,137,3.84,1.27007299270073,0.0,0.0,0.1228070175438596,0.0701754385964912,3.1393805309734515,0.3237336767310155,0,0.0130281561541053
55905481,8,39,64,72,1217,134,0.8888888888888888,9.082089552238806,0.0653266331658291,0.050251256281407,0.1809045226130653,0.1155778894472361,2.7080152671755724,0.0660818600455089,0,0.0261749545716526
55909968,9,0,53,157,2026,125,0.3375796178343949,16.208,0.0,0.0,0.09,0.015,2.645101663585952,0.50326445252005,0,0.0177435029825728
55921517,9,8,168,163,929,125,1.030674846625767,7.432,0.07,0.02,0.085,0.045,3.025586353944563,0.3028251257220228,0,0.0131535140678249
55924676,12,60,96,651,3924,137,0.1474654377880184,28.64233576642336,0.0452261306532663,0.0100502512562814,0.5376884422110553,0.0854271356783919,2.702857142857143,0.6541770389223969,0,0.021656995438119
55933295,11,30,75,34,103,138,2.2058823529411766,0.7463768115942029,0.116504854368932,0.0388349514563106,1.83495145631068,0.3300970873786408,2.7734375,0.2472556797710404,0,0.0122422534671208
55943226,12,75,82,57,267,137,1.4385964912280702,1.948905109489051,0.441025641025641,0.0205128205128205,0.9743589743589745,0.4923076923076923,3.26605504587156,0.6962155967839562,0,0.0143338866635795
55943367,10,0,7,4,32,134,1.75,0.2388059701492537,0.0,0.0,5.15625,0.46875,3.5947416137805983,0.0934538627031995,0,0.0299639859390378
55950664,6,0,78,93,50,129,0.8387096774193549,0.3875968992248062,0.0192307692307692,0.0192307692307692,2.8461538461538463,1.4038461538461535,3.5160938352427715,0.0,0,0.0341353341487101
55972718,10,0,79,215,3124,139,0.3674418604651163,22.47482014388489,0.3535353535353535,0.0656565656565656,0.398989898989899,0.1666666666666666,2.902439024390244,0.2472556797710404,0,0.020628104911841
55977227,13,0,129,49,1125,136,2.63265306122449,8.272058823529411,0.085,0.01,0.515,0.105,2.9936708860759493,0.4126810837146467,0,0.0233072158742859
55982762,8,41,86,2531,1933,125,0.0339786645594626,15.464,0.0,0.0,0.14,0.03,2.6622889305816133,0.0,0,0.030385086720447
55988117,11,0,26,31,555,127,0.8387096774193549,4.3700787401574805,0.225,0.07,0.305,0.085,2.9257731958762885,0.0,0,0.0144091643159756
55991727,5,148,18227,18258,3574,128,0.998302114141746,27.921875,0.145,0.04,0.395,0.1,2.968619246861925,2.9225818579053016,0,0.0443653858108296
55995448,11,10,102,55,357,134,1.8545454545454545,2.664179104477612,0.12,0.025,0.31,0.17,2.5597147950089125,0.1748361678529921,0,0.0195780016739315
56000068,9,24,106,45,139,127,2.355555555555556,1.094488188976378,0.2517985611510791,0.0359712230215827,0.8920863309352518,0.2158273381294964,3.032051282051282,0.3099513977959015,0,0.0268520733508641
56009882,10,0,29,11,34,134,2.636363636363636,0.2537313432835821,1.7941176470588236,0.088235294117647,0.1176470588235294,0.1176470588235294,4.169811320754717,0.1869077254063991,0,0.0302887657425937
56010100,7,155,29,50,677,127,0.58,5.330708661417323,0.1390374331550802,0.0053475935828877,0.0,0.0,2.667293233082707,0.1321637200910179,0,0.0262029485573854
56015115,13,87,31,46,1519,130,0.6739130434782609,11.684615384615384,0.08,0.02,0.465,0.165,2.88663967611336,0.1982455801365269,0,0.0170805637364219
56016180,11,0,860,378,96,125,2.275132275132276,0.768,0.0,0.0,0.3020833333333333,0.0833333333333333,2.716190476190476,0.1321637200910179,0,0.021495353614417
56022447,7,96,128,150,3447,136,0.8533333333333334,25.34558823529412,0.16,0.005,0.0,0.0,2.478082191780822,0.3679282253909059,0,0.0191915730631672
56030702,12,159,822,242,789,138,3.396694214876033,5.717391304347826,0.46,0.01,1.29,0.23,2.4567062818336165,0.647467353462031,0,0.0183564642557473
56030928,10,0,9,5,54,124,1.8,0.4354838709677419,0.3518518518518518,0.0185185185185185,2.7962962962962963,0.3703703703703703,4.085538461538461,0.0,0,0.0370090215858671
56031402,14,0,67,50,880,132,1.34,6.666666666666667,1.020408163265306,0.0051020408163265,0.0,0.0,2.9460580912863072,0.0660818600455089,0,0.0164387127281044
56042015,11,34,50,23,37,132,2.1739130434782608,0.2803030303030303,1.4411764705882353,0.0294117647058823,0.0,0.0,3.7965641952983726,0.7358564507818119,0,0.0503228997870263
56044152,8,0,12,7,68,134,1.7142857142857142,0.5074626865671642,0.2352941176470588,0.0735294117647058,1.3970588235294117,0.3235294117647059,3.2574712643678163,0.0,0,0.0393346100626797
56044580,15,45,133,661,1267,140,0.2012102874432677,9.05,0.0,0.0,0.77,0.105,2.8666666666666667,0.1869077254063991,0,0.0068565136988329
56053427,15,0,156,84,555,129,1.8571428571428568,4.3023255813953485,0.9132653061224488,0.0204081632653061,0.0,0.0,2.974842767295597,0.3496723357059843,0,0.016577209882828
56056641,13,0,20,1460,45710,132,0.0136986301369863,346.2878787878788,0.03,0.01,0.22,0.095,2.8099009900990097,0.0,0,0.1171997654422731
56064022,11,0,4,14,158,127,0.2857142857142857,1.2440944881889764,0.0063291139240506,0.0063291139240506,0.759493670886076,0.2531645569620253,3.217687074829932,0.0,0,0.0296313268297529
56073493,8,19,36,42,512,129,0.8571428571428571,3.968992248062016,1.985,0.02,0.0,0.0,2.664855072463768,0.3369526938665577,0,0.0031281016427102
56078516,9,35,87,57,944,136,1.5263157894736843,6.941176470588236,0.085,0.025,0.115,0.085,3.4358353510895885,0.3099513977959015,0,0.0143357477577891
56096283,8,0,132,46,724,137,2.869565217391304,5.284671532846716,0.0,0.0,0.0,0.0,2.908239700374532,0.4126810837146467,0,0.1054295721758334
56099467,10,37,287,194,699,135,1.4793814432989691,5.177777777777778,0.175,0.04,0.77,0.21,2.5418894830659537,0.1869077254063991,0,0.0170169327129039
56104112,5,55,104,107,4414,133,0.97196261682243,33.18796992481203,0.1,0.025,0.005,0.005,2.4941763727121464,0.3028251257220228,0,0.0063362833138549
56109542,8,23,33,14,699,125,2.357142857142857,5.592,0.96,0.07,0.385,0.16,5.178832116788321,1.2642204218842417,0,0.6595708249283632
56118379,7,0,594,559,1586,132,1.0626118067978534,12.015151515151516,0.0,0.0,0.6464646464646465,0.0959595959595959,3.2437357630979498,0.8565187996468446,0,0.0192041443575733
56125981,12,0,9,18,612,126,0.5,4.857142857142857,0.045,0.005,0.545,0.145,3.105032822757112,0.2191687352197311,0,0.0232177007724866
56135562,8,15,152,282,1861,131,0.5390070921985816,14.206106870229007,1.07,0.025,0.005,0.005,2.653146853146853,0.2382615347721177,0,0.0096362167982771
56152890,6,24,99,51,224,136,1.9411764705882355,1.6470588235294117,1.035,0.035,0.0,0.0,3.701298701298701,0.1477635311413854,0,0.0048030250981476
56166712,6,132,2127,1961,407,130,1.0846506884242733,3.1307692307692307,0.01,0.005,0.13,0.02,2.572202166064982,1.3033380054045374,0,0.0287491398798742
56166766,10,0,16,25,554,131,0.64,4.229007633587786,0.115,0.005,0.825,0.08,3.277136258660508,0.1144571390574773,0,0.0241915716772158
56170141,10,0,183,91,420,127,2.010989010989011,3.307086614173228,0.05,0.015,0.93,0.09,2.878542510121457,4.665678830777475,0,0.0210352674768246
56172064,8,160,146,88,851,137,1.6590909090909092,6.211678832116788,0.02,0.015,0.955,0.32,2.95010395010395,0.3964911602730538,0,0.0493493804383024
56180027,13,160,342,271,2462,135,1.2619926199261993,18.23703703703704,0.025,0.025,0.175,0.065,3.277136258660508,0.1869077254063991,0,0.0680911690022814
56181496,15,0,92,98,909,126,0.9387755102040816,7.214285714285714,0.405,0.075,0.335,0.075,2.826429980276134,0.2559339434426655,0,0.0223082223589801
56192598,9,0,41,39,677,139,1.051282051282051,4.870503597122302,0.005,0.005,1.025,0.295,3.318604651162791,0.2191687352197311,0,0.0245617961781623
56192734,9,0,47,36,390,139,1.3055555555555556,2.805755395683453,0.595,0.025,0.23,0.06,2.8099009900990097,0.0,0,0.0471532772385165
56194049,11,50,126,334,3599,138,0.3772455089820359,26.07971014492753,0.0732984293193717,0.0104712041884816,0.5654450261780105,0.094240837696335,2.6523364485981307,0.4231303597120439,0,0.0173818515925638
56199016,10,0,37,38,921,136,0.9736842105263158,6.772058823529412,0.16,0.015,0.9,0.345,2.728846153846154,0.1618668383655077,0,0.0292135669474904
56204704,7,0,756,407,592,139,1.857493857493857,4.258992805755396,0.2462311557788944,0.0100502512562814,0.0,0.0,2.6169429097605894,0.602034396730919,0,0.0267584078447351
56224931,9,0,91,100,2272,126,0.91,18.03174603174603,0.055,0.02,0.095,0.05,2.780821917808219,0.2289142781149546,0,0.0267508913168687
56230940,8,23,20,15,265,124,1.3333333333333333,2.1370967741935485,0.005,0.005,0.76,0.335,3.032051282051282,0.0660818600455089,0,0.0179191672519002
56246971,11,0,87,84,804,132,1.0357142857142858,6.090909090909091,0.135,0.015,0.495,0.14,3.038379530916844,0.1869077254063991,0,0.0215684507701705
56260913,8,155,503,347,2484,135,1.4495677233429394,18.4,0.0203045685279187,0.015228426395939,0.2791878172588832,0.0812182741116751,2.902439024390244,0.4282593998234223,0,0.0621678011552094
56263815,14,0,22,11,64,125,2.0,0.512,0.0,0.0,0.171875,0.046875,3.1771300448430493,0.0,0,0.0497779429786093
56268441,7,0,31,24,257,129,1.2916666666666667,1.992248062015504,0.165,0.125,0.05,0.045,3.019148936170213,0.0,0,0.0206781395944308
56273821,10,49,1939,1709,4266,123,1.1345816266822704,34.68292682926829,0.095,0.015,0.395,0.12,3.0545023696682465,1.0614318417049458,0,0.0171448276542782
56278796,10,150,156,125,2476,131,1.248,18.900763358778622,0.065,0.03,1.02,0.255,2.748549323017408,0.2382615347721177,0,0.0359343887629048
56280430,13,0,87,83,605,135,1.0481927710843373,4.481481481481482,0.1729729729729729,0.0162162162162162,0.4648648648648649,0.1837837837837838,2.7514450867052025,0.0,0,0.0307551500003376
56308488,13,0,95,19,20,125,5.0,0.16,6.15,0.2,9.8,3.1,3.904388714733542,0.2880441499395717,0,0.014258961712522
56317133,8,0,97,29,637,136,3.3448275862068964,4.6838235294117645,0.67,0.105,1.14,0.655,2.2894438138479,0.8358767590571458,0,0.0002352056095774
56318601,8,72,269,88,618,132,3.0568181818181817,4.681818181818182,0.255,0.08,0.48,0.13,2.776908023483366,0.3169174675253912,0,0.0100500384696619
56329103,15,35,109,256,4704,127,0.42578125,37.03937007874016,0.01,0.01,0.0,0.0,2.608455882352941,0.3028251257220228,0,0.0262917832123476
56330890,7,34,87,329,1340,136,0.2644376899696048,9.852941176470589,0.0376344086021505,0.0161290322580645,0.5860215053763441,0.1612903225806451,2.8493975903614457,0.2643274401820359,0,0.0343235032581192
56337534,11,12,42,2868,940,129,0.0146443514644351,7.286821705426356,0.675,0.075,0.245,0.17,2.5249110320284696,0.2643274401820359,0,0.0200579469562053
56343327,8,30,159,168,409,123,0.9464285714285714,3.3252032520325203,0.265,0.04,0.3,0.195,2.838,0.1982455801365269,0,0.0356457350685255
56348058,6,15,82,64,1176,130,1.28125,9.046153846153846,0.02,0.005,0.115,0.025,2.961061946902655,0.2191687352197311,0,0.0059035201639394
56361527,12,0,38,8,100,137,4.75,0.7299270072992701,0.31,0.08,0.52,0.23,3.1004366812227078,0.0660818600455089,0,0.0143647026018037
56366184,12,17,66,84,1161,130,0.7857142857142857,8.930769230769231,0.0,0.0,0.895,0.175,2.962421711899791,0.2472556797710404,0,0.018464791369542
56367154,13,104,402,423,219,125,0.950354609929078,1.752,0.01,0.005,0.905,0.08,2.8724696356275303,0.6771375664093632,0,0.0149802317133289
56368142,10,159,225,198,290,134,1.1363636363636365,2.164179104477612,0.2462311557788944,0.0653266331658291,0.5376884422110553,0.2060301507537688,2.8188976377952755,0.272462488904917,0,0.0294519566216849
56372252,10,22,12,14,675,133,0.8571428571428571,5.075187969924812,0.015,0.01,0.655,0.195,2.9035250463821893,0.2472556797710404,0,0.0019430485762144
56383969,14,84,89,95,893,126,0.936842105263158,7.087301587301587,0.045,0.01,0.18,0.115,2.451003541912633,0.4126810837146467,0,0.001964606762079
56387998,7,9,210,340,2982,126,0.6176470588235294,23.666666666666668,0.215,0.01,0.565,0.07,2.51440329218107,0.2472556797710404,0,0.0073735072301739
56388449,12,0,80,111,4458,123,0.7207207207207207,36.24390243902439,0.975,0.005,0.0,0.0,2.9604166666666667,0.343371417172432,0,0.0206533075143104
56398217,12,128,181,154,586,124,1.175324675324675,4.725806451612903,0.005,0.005,0.19,0.1,2.8154761904761907,0.2643274401820359,0,0.0326893590676106
56406449,10,54,61,87,1415,124,0.7011494252873564,11.411290322580646,0.01,0.005,0.4,0.09,2.98109243697479,0.343371417172432,0,0.0245183521327404
56409199,6,98,179,179,2614,136,1.0,19.22058823529412,0.1047120418848167,0.0418848167539267,0.9319371727748692,0.225130890052356,2.6087751371115173,0.2803615881095986,0,0.020716204085948
56413133,15,51,166,84,3377,124,1.9761904761904765,27.233870967741936,0.005,0.005,0.02,0.02,3.0492505353319057,0.2289142781149546,0,0.0193102690484693
56422061,8,75,5,81,5764,134,0.0617283950617283,43.014925373134325,0.03,0.015,0.83,0.195,3.1732673267326734,0.0,0,0.1514999183291688
56425243,13,153,191,73,773,132,2.616438356164384,5.856060606060606,0.005050505050505,0.005050505050505,0.4898989898989899,0.0858585858585858,3.045064377682404,0.1144571390574773,0,0.0305918994387557
56428989,11,119,45,40,428,125,1.125,3.424,0.02,0.01,1.23,0.795,2.798816568047337,0.1144571390574773,0,0.0297940259272754
56429561,10,159,364,257,3179,129,1.416342412451362,24.643410852713178,0.0,0.0,0.415,0.04,2.363756613756614,0.4333277348199537,0,0.0049079409258887
56434610,13,0,20,26,49,136,0.7692307692307693,0.3602941176470588,4.081632653061225,0.0204081632653061,0.0,0.0,3.72165991902834,0.0934538627031995,0,0.0070126234390948
56436068,10,92,163,176,1537,128,0.9261363636363636,12.0078125,0.05,0.01,0.92,0.19,2.8493975903614457,0.4625730203185628,0,0.0229916503232184
56438177,8,0,66,56,580,132,1.1785714285714286,4.393939393939394,0.085,0.025,0.155,0.075,3.349056603773585,0.0660818600455089,0,0.0168620674911572
56443916,6,35,656,563,10653,124,1.1651865008880995,85.91129032258064,0.02,0.015,0.665,0.205,3.121037463976945,0.8200543170848089,0,0.0170393548480748
56447097,9,0,14,27,184,127,0.5185185185185185,1.4488188976377954,0.108695652173913,0.0434782608695652,0.7010869565217391,0.233695652173913,2.9439834024896268,0.1144571390574773,0,0.0227889305095505
56449579,6,54,10,525,20653,123,0.019047619047619,167.91056910569105,0.0,0.0,0.91,0.24,3.071428571428572,0.0,0,0.0062533039879758
56451081,12,0,71,232,1490,133,0.3060344827586206,11.203007518796992,0.1206030150753768,0.0100502512562814,0.7487437185929648,0.3366834170854271,3.019148936170213,0.0934538627031995,0,0.0055738635325146
56453256,13,0,110,58,528,123,1.896551724137931,4.2926829268292686,0.08,0.03,0.36,0.135,2.964583333333333,0.3304093002275449,0,0.0250294617720407
56461820,7,26,136,127,2059,123,1.0708661417322836,16.739837398373982,0.0304568527918781,0.015228426395939,0.2538071065989847,0.065989847715736,3.1393805309734515,0.5836191855240799,0,0.0144699601026501
56467171,8,104,297,272,3875,126,1.0919117647058822,30.753968253968253,0.09,0.02,0.325,0.1,2.921810699588477,0.9868126096871456,0,0.017735296007989
56470249,10,22,437,143,5253,122,3.055944055944056,43.05737704918032,0.0854271356783919,0.0251256281407035,0.2562814070351759,0.1306532663316583,3.045064377682404,0.3496723357059843,0,0.0210630050168391
56475263,4,41,82,116,1923,129,0.7068965517241379,14.906976744186046,0.015,0.015,0.045,0.025,2.500878734622144,0.3369526938665577,0,0.0351082399389924
56476006,13,0,103,110,2432,137,0.9363636363636364,17.751824817518248,0.0404040404040404,0.0151515151515151,0.5252525252525253,0.1161616161616161,2.886868686868687,0.401960262217233,0,0.0201556527253145
56485168,10,32,41,67,473,127,0.6119402985074627,3.7244094488188977,0.685,0.1,0.07,0.065,2.5202821869488536,0.1321637200910179,0,0.0290479247967852
56485291,8,0,147,147,1431,132,1.0,10.840909090909092,0.02,0.005,0.435,0.125,2.8326693227091635,0.272462488904917,0,0.0156143027157242
56487708,11,0,516,387,278,130,1.3333333333333333,2.1384615384615384,0.0,0.0,0.61,0.03,2.791748526522593,0.1748361678529921,0,0.021722769187544
56495740,10,0,28,26,15,125,1.0769230769230769,0.12,0.0,0.0,16.666666666666668,4.8,2.911764705882353,0.0660818600455089,0,0.0255501566067586
56503737,11,85,43,42,325,125,1.0238095238095235,2.6,0.675,0.1,1.39,0.765,2.8210735586481115,0.2803615881095986,0,0.0184090620192962
56511749,8,0,500,136,780,131,3.676470588235294,5.954198473282442,0.0301507537688442,0.0100502512562814,0.1055276381909547,0.0301507537688442,3.3388235294117647,0.3619452538882463,0,0.0525635993185472
56524256,15,90,108,716,5598,124,0.1508379888268156,45.14516129032258,0.005,0.005,0.54,0.06,3.501228501228501,0.50326445252005,0,0.0475236698074191
56528989,9,0,73,46,648,132,1.5869565217391304,4.909090909090909,0.0303030303030303,0.0151515151515151,2.303030303030303,0.1515151515151515,2.72,0.1144571390574773,0,0.0209868147597683
56540045,9,13,456,1220,14432,131,0.3737704918032787,110.16793893129773,0.065,0.005,0.29,0.05,3.2923433874709978,0.4333277348199537,0,0.0202428743339811
56542208,10,0,304,319,2987,126,0.9529780564263324,23.70634920634921,0.08,0.02,0.4,0.165,2.5740072202166067,0.2289142781149546,0,0.0383749854953871
56544078,8,0,20,14,37,136,1.4285714285714286,0.2720588235294117,0.2432432432432432,0.081081081081081,3.5945945945945947,1.108108108108108,3.887478849407784,0.0,0,0.0232378375631531
56552184,11,0,25,20,546,128,1.25,4.265625,0.005,0.005,0.19,0.015,2.9257731958762885,0.1144571390574773,0,0.0230973184293607
56560726,8,8,48,68,1838,135,0.7058823529411765,13.614814814814816,0.0452261306532663,0.0150753768844221,1.2160804020100502,0.2663316582914573,2.7607003891050583,0.1321637200910179,0,0.0366604849880972
56567921,5,0,111,110,1236,131,1.009090909090909,9.435114503816791,0.15,0.025,0.155,0.055,3.0732758620689653,0.5489171555600374,0,0.0172686308342331
56570211,9,117,200,123,659,126,1.6260162601626016,5.23015873015873,1.5384615384615383,0.0307692307692307,0.0769230769230769,0.0769230769230769,2.74373795761079,0.3099513977959015,0,0.0170222737840161
56570351,7,0,68,56,228,128,1.2142857142857142,1.78125,0.1464646464646464,0.0151515151515151,0.7171717171717171,0.202020202020202,2.9079754601226995,0.3304093002275449,0,0.0190244261523148
56579961,10,12,4,8,199,132,0.5,1.5075757575757576,0.0,0.0,0.0552763819095477,0.0301507537688442,3.2660377358490567,0.2289142781149546,0,0.0045759098522917
56588304,10,0,271,128,549,133,2.1171875,4.12781954887218,1.005,0.01,0.0,0.0,3.132450331125828,0.5607231762191973,0,0.0201523171144178
56595937,13,82,25,10,87,138,2.5,0.6304347826086957,0.0697674418604651,0.0348837209302325,1.6395348837209305,0.5930232558139535,2.9156378600823047,0.0934538627031995,0,0.023417212209577
56600360,14,51,2333,2125,3306,138,1.0978823529411763,23.956521739130437,0.005,0.005,0.085,0.055,2.5941499085923216,0.7592227696623693,0,0.0500756543527309
56616602,10,71,42,54,233,124,0.7777777777777778,1.879032258064516,0.145,0.01,0.405,0.14,2.8323353293413174,0.5118678868853311,0,0.0200796293823657
56623989,12,58,24,7,106,136,3.4285714285714284,0.7794117647058824,0.0094339622641509,0.0094339622641509,2.037735849056604,0.3113207547169811,2.6875,0.0,0,0.030110539894814
56637332,14,0,0,10,556,127,0.0,4.377952755905512,0.02,0.005,0.495,0.08,2.1199207135778,0.0,0,0.0016698927043599
56638266,15,91,103,1886,785,127,0.0546129374337221,6.181102362204724,0.13,0.04,0.69,0.35,3.330985915492957,0.1477635311413854,0,0.017851614167377
56646054,9,82,108,39,660,138,2.769230769230769,4.782608695652174,0.18,0.08,0.19,0.055,2.7553398058252427,0.3853201470472625,0,0.0354845602552115
56647626,9,0,616,275,1175,123,2.24,9.552845528455284,0.0,0.0,0.855,0.205,2.954356846473029,0.7358564507818119,0,0.0190797229626014
56660435,8,58,244,213,9203,124,1.1455399061032865,74.21774193548387,0.545,0.025,0.615,0.165,2.415701415701416,0.3099513977959015,0,0.0108379504728529
56663217,7,46,69,93,10366,121,0.7419354838709677,85.6694214876033,0.0,0.0,0.07,0.02,2.892802450229709,0.3099513977959015,0,0.0077428810720268
56679923,6,144,242,216,2852,125,1.1203703703703705,22.816,0.06,0.015,0.365,0.07,2.63265306122449,0.3558617071070626,0,0.0127841973459039
56683100,7,37,252,71,1226,126,3.5492957746478875,9.73015873015873,0.225,0.065,0.465,0.115,2.855130784708249,0.1618668383655077,0,0.0266918018257775
56684288,5,0,112,149,289,130,0.7516778523489933,2.223076923076923,0.01,0.005,0.68,0.205,3.386634844868735,0.0660818600455089,0,0.0364484968752132
56693020,9,37,37,27,341,134,1.3703703703703705,2.544776119402985,0.0,0.0,0.99,0.005,2.937888198757764,0.490076190493971,0,0.0188359510458143
56699493,11,24,113,37,310,122,3.054054054054054,2.540983606557377,0.005,0.005,0.295,0.1,3.609137055837564,0.2382615347721177,0,0.0141878085323917
56702935,8,53,49,32,1614,133,1.53125,12.135338345864662,0.0,0.0,0.1,0.07,3.0,0.3558617071070626,0,0.0234668181314169
56704889,9,6,30,39,209,122,0.7692307692307693,1.713114754098361,0.065,0.015,0.6,0.205,2.815841584158416,0.1748361678529921,0,0.0215417031111119
56706562,14,108,140,138,1140,122,1.0144927536231885,9.344262295081966,0.035,0.005,0.655,0.25,3.084782608695652,0.0,0,0.0195685907443806
56708596,14,0,23,25,1982,137,0.92,14.467153284671532,0.015,0.01,0.355,0.08,3.997183098591549,0.0934538627031995,0,0.1386428242768286
56711790,13,0,18,18,150,135,1.0,1.1111111111111112,0.0466666666666666,0.02,0.06,0.04,3.2909930715935336,0.0660818600455089,0,0.0167087401116531
56728232,11,103,68,18,32,129,3.7777777777777777,0.2480620155038759,0.0,0.0,0.1875,0.125,3.074787972243639,0.3619452538882463,0,0.0266590232351526
56730217,8,117,237,133,1837,122,1.781954887218045,15.057377049180328,0.01,0.01,0.055,0.025,2.821428571428572,0.272462488904917,0,0.0258273643078919
56733866,10,0,120,281,2795,124,0.4270462633451957,22.54032258064516,0.095,0.01,0.41,0.06,2.7365384615384616,0.0934538627031995,0,0.0230452774219755
56739289,8,0,52,48,769,131,1.0833333333333333,5.870229007633588,0.01,0.01,0.075,0.04,3.336448598130841,0.0660818600455089,0,0.0140876198798236
56739393,12,38,18,6,34,125,3.0,0.272,0.1470588235294117,0.088235294117647,5.147058823529412,1.0294117647058822,3.699559471365639,0.0,0,0.0357526896290304
56740157,5,0,6,2,38,125,3.0,0.304,0.0,0.0,2.131578947368421,0.5263157894736842,3.440615835777126,0.0,0,0.0239195475988095
56758253,15,107,25,18,67,127,1.3888888888888888,0.5275590551181102,0.0,0.0,1.462686567164179,0.4477611940298507,2.7093690248565965,0.3369526938665577,0,0.0312556212270497
56763806,13,48,39,31,662,125,1.2580645161290325,5.296,0.32,0.015,0.515,0.09,2.8493975903614457,0.1144571390574773,0,0.0181655214939178
56767891,15,0,60,113,2179,137,0.5309734513274337,15.905109489051094,0.07,0.01,0.77,0.13,2.803921568627451,2.540501618109251,0,0.0284843887423389
56775912,8,106,105,98,1809,123,1.0714285714285714,14.707317073170731,0.115,0.025,0.605,0.255,2.8323353293413174,0.1618668383655077,0,0.0249709300042251
56785231,11,125,54,85,3441,128,0.6352941176470588,26.8828125,0.0408163265306122,0.010204081632653,0.8367346938775511,0.086734693877551,3.262068965517241,0.7447047420544789,0,0.0179901324871405
56790135,9,47,154,116,544,131,1.3275862068965518,4.152671755725191,0.44,0.01,0.085,0.06,2.8493975903614457,0.3496723357059843,0,0.030384214157936
56791872,11,33,630,365,1238,124,1.726027397260274,9.983870967741936,0.005,0.005,0.305,0.135,3.016949152542373,0.6128179595347906,0,0.0458768047605731
56791908,11,78,60,59,1539,125,1.0169491525423728,12.312,0.08,0.01,0.455,0.18,2.486526946107785,0.2643274401820359,0,0.0160218311073871
56792749,7,0,203,35,195,127,5.8,1.5354330708661417,0.2127659574468085,0.0159574468085106,0.7180851063829787,0.1595744680851064,2.7660818713450293,0.1618668383655077,0,0.0229386104224111
56794238,8,0,144,723,4312,126,0.1991701244813278,34.22222222222222,0.03,0.02,1.195,0.53,3.053648068669528,0.3237336767310155,0,0.063967463629098
56794874,7,0,50,27,111,137,1.851851851851852,0.8102189781021898,1.0,0.09009009009009,1.3243243243243243,0.6306306306306306,3.032051282051282,0.1618668383655077,0,0.0187129067029331
56796390,7,0,145,123,490,123,1.1788617886178865,3.983739837398374,0.23,0.01,0.175,0.08,2.646840148698885,0.8914930315641906,0,0.0314001600743197
56797188,11,24,62,86,475,123,0.7209302325581395,3.861788617886179,0.0,0.0,0.44,0.185,2.73938223938224,0.7086490006438568,0,0.0233775689075579
56807077,6,0,157,92,384,123,1.7065217391304348,3.1219512195121952,0.0710659898477157,0.0203045685279187,0.3807106598984771,0.1116751269035533,2.865191146881288,0.1477635311413854,0,0.0248794253711653
56811751,13,25,292,7638,4955,135,0.0382299031159989,36.7037037037037,0.045,0.015,0.015,0.015,2.8493975903614457,0.3099513977959015,0,0.0243634569677277
