UserID,LengthOfScreenName,LengthOfDescriptionInUserProfile,NumberOfFollowings,NumberOfFollowers,NumberOfTweets,Longevity,FollowRatio,TweetsPerDay,LinkAverage,UniqueLinkAverage,MentionAverage,UniqueMentionAverage,Compression_Ratio,FollowingChangeRate,label,Similarity
19523912,11,137,2808,2989,19555,357,0.9394446303111408,54.77591036414566,0.3826530612244898,0.050251256281407,0.3622448979591837,0.1989795918367347,2.8551020408163263,4.702503282072638,1,0.0151879672665772
19543577,8,40,766,174,25,389,4.402298850574713,0.0642673521850899,2.32,0.025,0.16,0.12,3.2604055496264674,0.3169174675253912,1,0.0573854185632649
19544810,15,140,4911,4464,1073,393,1.1001344086021505,2.730279898218829,0.235,0.02,0.01,0.01,2.8983402489626555,1.021600764619302,1,0.0708754304763708
19546790,15,153,2876,3516,578,353,0.8179749715585893,1.6373937677053825,0.47,0.055,0.455,0.26,2.5669724770642204,2.479611182367212,1,0.0279704026284003
19565670,15,128,8014,8526,7668,409,0.9399483931503636,18.748166259168705,0.0,0.0909090909090909,0.0,0.0,0.0,2.221372957563382,1,1.0
19567407,8,106,980,255,18,358,3.843137254901961,0.0502793296089385,11.11111111111111,0.0205128205128205,0.0555555555555555,0.0555555555555555,3.005427408412483,1.2538151385857186,1,0.0624692705543224
19574602,6,43,1769,876,177,372,2.019406392694064,0.4758064516129032,0.1828571428571428,0.09,0.0057142857142857,0.0057142857142857,2.953488372093023,1.1483802909212693,1,0.0272777819673546
19579595,15,159,52714,55691,2057,420,0.9465443249358064,4.897619047619048,1.0101010101010102,0.005,0.0,0.0,2.484902309058614,3.6320985308759535,1,0.0280109094273181
19582839,11,33,920,387,615,358,2.3772609819121446,1.717877094972067,0.0050251256281407,0.005,0.0,0.0,2.6711281070745696,3.962704922528336,1,0.0631231707045586
19583097,11,48,4495,8587,1008,403,0.5234657039711191,2.501240694789082,0.02,0.015,0.745,0.405,2.7828685258964145,3.9616061318743943,1,0.0447592251855265
19585063,8,110,1999,1357,3298,395,1.47310243183493,8.349367088607595,0.86,0.015,0.24,0.13,3.451851851851852,0.4481889807273432,1,0.116324342000326
19588918,7,0,3961,3600,4517,342,1.1002777777777777,13.207602339181287,1.915,0.01,0.02,0.015,3.077092511013216,1.2864765190477188,1,0.102419344081432
19589723,8,117,2098,2255,28102,539,0.9303769401330376,52.137291280148425,0.435,0.045,0.01,0.01,3.19908466819222,1.8790341217682107,1,0.1403904650741842
19618277,13,147,1271,1486,3818,386,0.8553162853297442,9.89119170984456,0.949748743718593,0.21,0.2864321608040201,0.1155778894472361,2.585766423357664,1.239805591183606,1,0.089117503563825
19621304,11,118,3500,3455,1118,339,1.0130246020260492,3.297935103244838,0.0,0.0,0.0,0.0,2.577490774907749,2.3204050241245677,1,0.0147877499081822
19624485,13,84,2346,2154,658,361,1.0891364902506964,1.8227146814404431,0.5080213903743316,0.03,0.5614973262032086,0.2727272727272727,2.916492693110647,2.6192101879638496,1,0.0400369030843311
19636402,11,160,222,413,147,485,0.5375302663438256,0.3030927835051546,0.6056338028169014,0.055,0.1126760563380281,0.1126760563380281,2.527173913043478,0.4073559434067716,1,0.0400025640562431
19643529,6,0,7488,6808,2142,462,1.099882491186839,4.636363636363637,0.9591836734693876,0.005,0.2551020408163265,0.2244897959183673,2.645833333333333,2.275750272176199,1,0.0223878092612879
19645680,10,82,537,1267,300,355,0.4238358326756117,0.8450704225352113,0.3869346733668342,0.063953488372093,0.4170854271356783,0.2613065326633166,3.021551724137931,2.453052638837637,1,0.0576072958417929
19646580,11,67,1879,1979,890,350,0.9494694290045478,2.5428571428571427,0.9845360824742267,0.015,0.0103092783505154,0.0103092783505154,3.097560975609756,3.436892066131232,1,0.0509478075547645
19647878,14,75,1717,1821,601,371,0.942888522789676,1.6199460916442048,0.455,0.26,0.175,0.155,2.833671399594321,1.706652792883929,1,0.0363922515776969
19648616,8,56,665,328,422,470,2.027439024390244,0.8978723404255319,0.108695652173913,0.005,0.0,0.0,2.910416666666667,1.2999832044598612,1,0.0232465645003963
19655517,9,25,4922,4661,3747,364,1.0559965672602445,10.293956043956044,0.285,0.08,0.24,0.205,2.9597457627118646,1.637443955506136,1,0.0757598443241893
19659087,12,20,1790,164,269,428,10.914634146341465,0.6285046728971962,0.735,0.065,0.445,0.425,2.9660297239915074,3.8133298724549394,1,0.1255111842685427
19666026,7,68,344,823,41,454,0.4179829890643985,0.0903083700440528,2.1707317073170733,0.0703517587939698,0.2439024390243902,0.2195121951219512,3.102996254681648,5.3770497259611165,1,0.0254482152609152
19671023,5,69,620,735,1651,537,0.8435374149659864,3.074487895716946,0.3222222222222222,0.04,0.6555555555555556,0.4555555555555555,2.553930530164534,2.504011380305754,1,0.0190322935730322
19680477,11,138,9074,8807,3000,454,1.030316793459748,6.607929515418502,0.7208121827411168,0.035,0.2588832487309644,0.0203045685279187,2.6865384615384613,2.5974458398260576,1,0.047412285149807
19681873,11,150,51434,53332,1253,463,0.9644116102902572,2.7062634989200864,0.3585858585858585,0.105,0.1363636363636363,0.1161616161616161,2.54,7.850958832216154,1,0.028685721727619
19689846,13,156,12355,11230,8751,353,1.1001780943900268,24.790368271954677,0.725,0.1,0.075,0.02,3.132286995515695,1.1709735433823047,1,0.0524111129200552
19695319,9,69,1012,736,171,349,1.375,0.4899713467048711,0.5882352941176471,0.04,0.3352941176470588,0.2529411764705882,2.7773359840954277,3.8554673933209056,1,0.0383276758270184
19696937,10,0,801,226,25,407,3.5442477876106198,0.0614250614250614,0.3333333333333333,0.015,7.416666666666667,4.791666666666667,3.1015873015873017,0.587348419542323,1,0.0101513951555791
19704469,12,82,1752,1765,1185,405,0.9926345609065156,2.925925925925926,1.0362694300518134,0.005,0.005181347150259,0.005181347150259,2.5822550831792976,1.5483474780112365,1,0.0349574034983519
19709337,13,159,3578,3252,257,335,1.100246002460025,0.7671641791044777,0.2182741116751269,0.09,0.365482233502538,0.233502538071066,3.189497716894977,4.303953701801276,1,0.0580124091136215
19718702,5,37,216,244,94,440,0.8852459016393442,0.2136363636363636,2.2790697674418605,0.015,0.0116279069767441,0.0116279069767441,2.9368421052631577,0.50326445252005,1,0.026485742779084
19723709,11,138,1695,825,25,338,2.0545454545454547,0.0739644970414201,0.08,0.01,0.56,0.52,3.2806451612903227,1.0173173043925845,1,0.0620734034024862
19724978,14,121,1481,1418,1220,337,1.0444287729196051,3.620178041543027,0.914141414141414,0.11,0.0909090909090909,0.0656565656565656,3.2263279445727484,2.2026185289966747,1,0.1508936946218058
19727413,9,144,2041,1856,802,397,1.099676724137931,2.02015113350126,0.585,0.0201005025125628,0.36,0.305,3.1393258426966293,0.4383374704394622,1,0.1734776572230627
19731508,10,138,2001,1418,15963,438,1.4111424541607898,36.445205479452056,0.1989247311827957,0.05,0.1935483870967742,0.1774193548387097,3.1252796420581657,1.7521041623240292,1,0.0580787713652706
19737457,9,92,13033,11858,1793,463,1.099089222465846,3.872570194384449,0.9836956521739132,0.295,0.266304347826087,0.1195652173913043,2.794,4.799927219244441,1,0.0473432926485567
19751928,15,50,1962,596,81,480,3.291946308724832,0.16875,0.3164556962025316,0.02,0.189873417721519,0.1772151898734177,2.6271186440677967,1.319984120587297,1,0.0447653439251602
19753036,15,86,9361,9115,969,338,1.0269884805266043,2.866863905325444,0.9943181818181818,0.1055276381909547,0.3068181818181818,0.1647727272727272,2.7096153846153848,4.181472965021446,1,0.0398658623608974
19754588,7,79,2559,3034,1764,475,0.8434410019775873,3.713684210526316,0.1088082901554404,0.025,0.0518134715025906,0.0518134715025906,2.6546489563567364,5.145906076190875,1,0.0207371710757737
19755416,11,89,17957,17190,151,433,1.0446189645142523,0.348729792147806,1.34,0.015,0.0,0.0,3.0369565217391306,3.177431331908785,1,0.0159913252714639
19760050,8,86,10801,10747,111289,398,1.0050246580441051,279.6206030150754,1.0,0.005,0.0,0.0,2.8568507157464214,3.3779402524830093,1,0.0877408685935895
19769543,10,159,436,219,46,395,1.990867579908676,0.1164556962025316,4.3478260869565215,0.1,1.5217391304347827,0.1739130434782608,3.726421404682274,2.220389831621198,1,0.0555682838660064
19775443,15,156,2001,1753,1407,345,1.141471762692527,4.078260869565217,0.11,0.015,0.885,0.36,3.4925,0.4073559434067716,1,0.0889826090314596
19782493,11,0,893,93,6,362,9.602150537634408,0.0165745856353591,15.5,0.03,11.5,2.333333333333333,2.9204545454545454,1.5155669669932266,1,0.0435731538992408
19785284,11,58,5525,7840,245,434,0.704719387755102,0.5645161290322581,0.28,0.08,0.06,0.045,2.833671399594321,3.939498782208447,1,0.0301130796988511
19791614,13,44,1685,1113,259,386,1.51392632524708,0.6709844559585493,0.9378238341968912,0.04,0.3419689119170984,0.0621761658031088,3.3743961352657004,1.063486890757111,1,0.1203716932363121
19794839,14,96,18151,18192,8146,416,0.9977462620932278,19.58173076923077,0.47,0.055,0.665,0.55,2.976595744680851,2.155525042676839,1,0.0811424325157302
19795394,8,108,1546,1452,313,341,1.064738292011019,0.9178885630498532,0.03,0.015,0.09,0.055,3.0435729847494555,2.6785579122137664,1,0.0511096998709966
19796022,8,0,2349,2135,186,460,1.1002341920374707,0.4043478260869565,0.5911602209944752,0.08,0.3812154696132597,0.2983425414364641,2.7995991983967934,2.5145862691113807,1,0.0208236639911187
19797078,9,0,45,9,1,482,5.0,0.0020746887966804,167.0,0.02,3.0,3.0,1.1756756756756757,0.0934538627031995,1,1.0
19799548,10,63,1211,877,1944,376,1.3808437856328393,5.170212765957447,0.2135416666666666,0.02,0.0104166666666666,0.0104166666666666,2.916492693110647,0.3496723357059843,1,0.0275487127230721
19802258,7,123,2001,1513,58,415,1.3225380039656311,0.1397590361445783,2.2241379310344827,0.0449438202247191,0.1034482758620689,0.1034482758620689,3.28731867103416,0.9666942725566788,1,0.018674414914235
19808997,11,63,7599,7361,2008,353,1.0323325635103926,5.688385269121813,0.39,0.0231213872832369,0.725,0.375,2.5370705244122966,7.516502949769025,1,0.0118898526172868
19811740,12,111,9350,8612,888,339,1.0856943799349743,2.6194690265486726,2.145945945945946,0.005,0.0,0.0,2.744597249508841,4.895412699883781,1,0.027212034883359
19818112,13,0,11856,10984,352,345,1.079388201019665,1.0202898550724635,1.07,0.055,0.015,0.01,2.910416666666667,3.4659919845090847,1,0.0434837313018194
19820683,12,44,2914,2648,303,377,1.100453172205438,0.8037135278514589,0.645,0.03,0.01,0.005,2.62593984962406,0.6269075692928593,1,0.0275705871664772
19824444,10,108,18019,17757,31703,350,1.0147547446077605,90.58,0.97,0.015,0.005,0.005,2.874485596707819,6.519369862656477,1,0.0398562764157032
19826835,13,92,37556,37428,577,369,1.003419899540451,1.5636856368563683,0.0959595959595959,0.0304568527918781,0.0,0.0,2.827935222672065,3.975909991688536,1,0.0685993725170717
19829054,10,152,7569,7279,450,412,1.0398406374501992,1.0922330097087378,0.6989795918367347,0.079646017699115,0.0051020408163265,0.0051020408163265,2.6711281070745696,2.754908283528695,1,0.0559738359310696
19831611,11,153,3293,3298,137,343,0.998483929654336,0.3994169096209912,1.45985401459854,0.01,0.0,0.0,2.525270758122744,2.666302740814864,1,0.033224847772371
19834403,12,19,736,736,428,374,1.0,1.1443850267379678,1.985,0.005,0.0,0.0,2.638418079096045,0.0660818600455089,1,0.0365513954969866
19839492,12,45,2070,1890,4584,497,1.0952380952380951,9.223340040241448,0.78,0.0053475935828877,1.095,0.67,2.723196881091618,1.462784328350005,1,0.0542957283698848
19843308,7,160,10413,10197,1021,374,1.0211827007943513,2.729946524064171,1.450777202072539,0.015,0.0,0.0,2.760869565217391,1.04275416304203,1,0.0289445362367399
19847756,9,111,1702,1462,208,529,1.1641586867305065,0.3931947069943289,0.592964824120603,0.0054054054054054,0.0,0.0,2.9978540772532187,1.9856254262406423,1,0.0455943231805497
19847765,11,78,317,275,943,523,1.1527272727272728,1.803059273422562,1.011049723756906,0.195,0.0386740331491712,0.0220994475138121,2.611214953271028,1.1272720869774977,1,0.0206631051878943
19852441,13,32,7515,34527,13373,403,0.217655747675732,33.18362282878412,1.0253807106598984,0.02,0.015228426395939,0.015228426395939,2.839430894308943,1.845565912428463,1,0.0221059852329062
19852692,15,14,4636,4214,1208,350,1.1001423825344092,3.4514285714285715,0.14,0.06,0.02,0.01,2.5492700729927007,1.33642291243205,1,0.0492045583422794
19852754,8,37,1964,1881,1619,428,1.044125465178097,3.782710280373832,0.52,0.04,0.32,0.315,3.3261904761904764,2.5957641006793253,1,0.0091507164550448
19867432,15,98,7856,7142,3721,392,1.0999719966395969,9.49234693877551,0.96,0.015,0.015,0.015,2.757396449704142,1.3655141233105934,1,0.0859060137353606
19868796,9,149,6276,5786,346,535,1.0846871759419288,0.6467289719626168,1.005,0.02,0.0,0.0,2.8804123711340206,0.4714045207910317,1,0.0550299219582832
19885129,15,34,4087,3921,188,442,1.042336138740117,0.4253393665158371,0.7619047619047619,0.05,0.164021164021164,0.1428571428571428,2.7908366533864544,4.13948924132426,1,0.0118122590003093
19886908,11,149,8051,7571,234,465,1.0633998150838726,0.5032258064516129,0.975,0.0710659898477157,0.005,0.005,2.6161048689138577,3.8859280334590234,1,0.0595741353555908
19887544,5,92,9369,9495,1016,391,0.9867298578199052,2.59846547314578,2.0847457627118646,0.05,1.7966101694915255,1.1016949152542372,3.276067983463482,1.6612722015103116,1,0.0502346287357024
19894641,5,10,887,425,205,483,2.087058823529412,0.4244306418219462,0.75,0.045,0.46,0.19,2.577490774907749,1.8313142249196372,1,0.0211834068032162
19916486,10,128,8417,7666,63,345,1.097965040438299,0.1826086956521739,2.114754098360656,0.0578947368421052,0.7704918032786885,0.5901639344262295,2.6826923076923075,2.9091033147810115,1,0.0428275886666669
19920201,13,97,48227,44765,401,385,1.077337205406009,1.0415584415584416,1.015228426395939,0.0218978102189781,0.0,0.0,2.445804195804196,3.318599167823861,1,0.0261692696091688
19930836,9,28,137,58,23,373,2.362068965517241,0.0616621983914209,0.9565217391304348,0.015,0.0,0.0,2.949632738719832,0.4333277348199537,1,0.023123574415561
19937098,15,153,39309,36143,5263,332,1.0875964917134715,15.852409638554215,0.05,0.025,0.0,0.0,2.886363636363636,2.2584146389055104,1,0.0423405652219181
19960972,7,34,1787,1714,10771,472,1.0425904317386232,22.819915254237287,0.03,0.015,1.355,0.695,3.582051282051282,4.104529397148034,1,0.0846894988339123
19961111,6,129,756,235,676,479,3.217021276595745,1.411273486430063,0.045,0.02,0.215,0.12,2.5080789946140034,0.8914930315641906,1,0.0321358537201469
19961837,11,129,20518,18948,2824,332,1.082858349166139,8.506024096385541,2.1052631578947367,0.005,0.0,0.0,2.715953307392996,5.787729830761493,1,0.0185857907499861
19968553,11,155,2938,4322,782,382,0.6797778806108283,2.047120418848168,0.145,0.075,0.17,0.135,2.7022900763358777,0.7447047420544789,1,0.0684619923277935
19969062,9,73,4366,4158,179,427,1.05002405002405,0.4192037470725995,0.1284916201117318,0.03,0.3854748603351955,0.2905027932960894,2.7338551859099804,4.285142403100178,1,0.0258654796682465
19977431,14,158,4003,3772,3390,413,1.0612407211028632,8.208232445520581,1.0,0.0151515151515151,0.0,0.0,2.5307971014492754,2.0324872365680986,1,0.0263838182263853
19990387,14,98,13506,12324,2159,369,1.0959104186952289,5.850948509485095,0.2,0.035,0.6526315789473685,0.2684210526315789,2.6917148362235066,1.545524599677924,1,0.0245227588254505
20002738,5,0,173,272,53,336,0.6360294117647058,0.1577380952380952,3.679245283018868,0.0201005025125628,0.0943396226415094,0.0754716981132075,3.2460759493670888,2.8253376348839625,1,0.0333221963743475
20008826,8,46,690,699,541,463,0.9871244635193132,1.1684665226781858,0.9175257731958762,0.01,0.0103092783505154,0.0103092783505154,2.5262206148282096,0.5368515688594936,1,0.0271038951075221
20009640,12,76,428,383,379,360,1.1174934725848564,1.0527777777777778,0.0753768844221105,0.0151515151515151,0.7939698492462312,0.371859296482412,2.4423076923076925,2.6441002960451123,1,0.0724410461852727
20015831,10,125,1586,679,59,396,2.335787923416789,0.1489898989898989,3.3220338983050848,0.01,0.0,0.0,4.2497020262216925,0.4432905934241562,1,0.0478844539825234
20017076,10,0,627,5327,226,378,0.1177022714473437,0.5978835978835979,1.0,0.0746268656716417,0.0,0.0,2.966173361522199,2.5249843269866816,1,0.0157703797720885
20017714,8,158,8855,9128,823,484,0.9700920245398772,1.7004132231404958,0.2840236686390532,0.04,0.5443786982248521,0.3905325443786982,2.7718253968253967,3.789205537130453,1,0.0286346330016653
20019567,14,89,27126,27436,10750,425,0.9887009768187782,25.294117647058822,0.42,0.06,0.605,0.455,2.794,1.5370248582398274,1,0.0641487882057066
20021816,8,160,1383,1290,79189,544,1.072093023255814,145.56801470588235,0.0,0.0,0.92,0.4,3.095132743362832,1.1726039399558574,1,0.0428016822294691
20025207,13,139,11470,10947,455,354,1.0477756462957888,1.2853107344632768,0.9797979797979798,0.035,0.0353535353535353,0.0202020202020202,2.9914346895074946,3.3133315467765416,1,0.0394720226863141
20025673,10,67,1745,902,1585,339,1.934589800443459,4.67551622418879,1.0,0.0100502512562814,0.0,0.0,3.6191709844559594,1.063486890757111,1,0.1331970057383915
20038313,5,96,1909,1127,18,448,1.6938775510204085,0.0401785714285714,10.27777777777778,0.07,2.055555555555556,1.8888888888888888,2.8893229166666665,0.3909455562448539,1,0.031656359496604
20047044,15,112,597,267,732,376,2.235955056179775,1.946808510638298,0.845,0.015,0.025,0.015,2.744597249508841,0.7734683413748557,1,0.0712049537485837
20065409,8,117,8853,8671,1376,386,1.0209895052473763,3.564766839378238,0.165,0.02,0.02,0.02,2.7828685258964145,2.090736482510723,1,0.0733801179022992
20070557,10,99,36234,36311,6526,425,0.9978794304756134,15.35529411764706,0.145,0.095,0.19,0.1,2.7868525896414345,1.259028529632251,1,0.0606784131716728
20078098,8,134,7579,8486,2734,329,0.8931180768324298,8.310030395136778,0.5255102040816326,0.0452261306532663,0.6632653061224489,0.4387755102040816,2.7073643410852712,3.1449689496596216,1,0.0753337229349563
20095138,9,77,2021,1841,1898,332,1.097772949483976,5.716867469879518,1.7727272727272727,0.04,0.009090909090909,0.009090909090909,2.7995991983967934,1.4126688174419813,1,0.0850938458942076
20115443,12,20,6118,6728,8568,356,0.909334126040428,24.06741573033708,1.694915254237288,0.01,0.0,0.0,2.5353901996370234,1.150280011476985,1,0.0359501670213368
20124630,10,87,1698,869,195,432,1.953970080552359,0.4513888888888889,0.9536082474226804,0.0253807106598984,0.1134020618556701,0.1082474226804123,2.9639830508474576,1.3782464651785953,1,0.0633343510512533
20132635,15,46,7780,8837,16825,339,0.8803892723775036,49.63126843657817,0.255,0.12,0.34,0.155,2.6063432835820897,7.65894174454201,1,0.0232486665193643
20145990,11,0,167,39,52,379,4.282051282051282,0.1372031662269129,3.7115384615384617,0.12,0.0769230769230769,0.0769230769230769,5.606951871657754,1.3396864653072789,1,0.0070186893716305
20148330,11,141,671,333,641,416,2.015015015015015,1.5408653846153846,0.67,0.045,0.04,0.025,2.5675182481751824,0.9712010301930466,1,0.0124527095191513
20156400,13,0,818,127,447,398,6.440944881889764,1.1231155778894473,0.1036269430051813,0.025,0.0310880829015544,0.0155440414507772,3.3825665859564165,3.573312042344618,1,0.2612822393316215
20160951,7,105,1732,2059,466,335,0.8411850412821759,1.391044776119403,1.005,0.015,0.005,0.005,3.271662763466042,2.9817494352012788,1,0.1364084489940744
20172287,14,134,56672,60958,1510,370,0.9296892942681848,4.081081081081081,0.7474226804123711,0.035,0.4587628865979381,0.1804123711340206,2.702127659574468,7.3100397552070415,1,0.0351373598567334
20197545,11,151,2018,1985,554,368,1.016624685138539,1.5054347826086956,0.285,0.055,0.705,0.445,2.7377690802348336,2.9060995934691523,1,0.022400624998307
20198816,10,63,1671,2076,310,444,0.8049132947976878,0.6981981981981982,1.1444444444444444,0.035,0.0166666666666666,0.0166666666666666,2.5307971014492754,0.4432905934241562,1,0.0315068269771831
20199944,10,157,3325,3478,352,391,0.9560092006900518,0.9002557544757033,0.5025125628140703,0.035,0.4773869346733668,0.2311557788944723,2.8845360824742268,3.0683622930762358,1,0.0526345412306673
20200254,12,150,914,718,283,487,1.2729805013927578,0.5811088295687885,0.0102564102564102,0.005,0.0051282051282051,0.0051282051282051,2.8568507157464214,1.8348875243660676,1,0.0159855667137668
20211064,9,156,999,3659,2918,362,0.2730254167805411,8.060773480662984,0.22,0.02,0.79,0.325,2.716216216216216,1.993439020044896,1,0.0168462344184027
20224249,11,0,303,88,20,330,3.4431818181818183,0.0606060606060606,5.85,0.055,8.2,4.6,3.927884615384616,5.352630663686227,1,0.0870547121229148
20224883,9,0,552,59,13,536,9.35593220338983,0.0242537313432835,9.555555555555555,0.145,12.555555555555555,8.0,2.557046979865772,0.3651483716701107,1,0.0833059901867764
20230657,5,84,1387,528,1488,339,2.6268939393939394,4.389380530973451,0.5526315789473685,0.145,0.1473684210526315,0.1263157894736842,2.5216606498194944,1.3282289485393666,1,0.0213984777894676
20271971,9,147,396,341,951,503,1.1612903225806452,1.8906560636182903,0.1129943502824858,0.025,0.0056497175141242,0.0056497175141242,2.5586080586080584,4.325712703475937,1,0.0302072411065188
20286549,9,84,46259,48036,912,421,0.9630069114830544,2.166270783847981,0.0,0.03,0.0,0.0,0.0,3.419696352617408,1,1.0
20286977,7,154,2812,2651,5555,347,1.060731799321011,16.00864553314121,0.155,0.015,0.955,0.45,2.810865191146881,1.0552426819949663,1,0.2370572977304526
20287587,9,65,15143,14549,204,419,1.0408275482851057,0.4868735083532219,1.0471204188481675,0.02,0.0261780104712041,0.0052356020942408,2.6865384615384613,2.1686532153756053,1,0.019878413884807
20290002,11,81,1919,567,88,351,3.384479717813051,0.2507122507122507,2.215909090909091,0.035,0.034090909090909,0.0227272727272727,2.693050193050193,0.6930723951927144,1,0.0272239047251298
20329264,9,45,2088,1900,4731,344,1.098947368421053,13.752906976744184,0.465,0.2826086956521739,0.14,0.125,2.563302752293578,1.4432496084580833,1,0.0234017381229397
20332841,15,101,2001,1075,1012,481,1.8613953488372093,2.103950103950104,0.8846153846153846,0.01,0.2142857142857142,0.2142857142857142,2.712621359223301,3.83331751151725,1,0.0271977071634003
20343153,11,46,975,850,667,365,1.1470588235294117,1.8273972602739723,1.99,0.005,0.0,0.0,2.8052208835341363,0.4126810837146467,1,0.0092219986153611
20344497,8,45,3753,3438,3515,342,1.0916230366492146,10.27777777777778,0.56,0.02,0.005,0.005,2.596654275092937,3.040483758337833,1,0.0489768880037384
20345400,11,18,1023,1337,2850,395,0.7651458489154824,7.215189873417722,1.064516129032258,0.01,0.0053763440860215,0.0053763440860215,2.553930530164534,3.68639656719879,1,0.0780339986401023
20345922,11,0,8281,8247,2317,345,1.0041227112889537,6.715942028985507,0.96,0.005,0.87,0.87,2.6969111969111967,3.0340138718655343,1,0.1355679741296766
20352665,8,109,4950,4673,4829,360,1.05927669591269,13.41388888888889,0.97,0.015,0.03,0.005,2.5179856115107917,1.605122803393497,1,0.0178894114458922
20355172,12,154,2752,21346,804,357,0.1289234517005528,2.2521008403361344,1.0259067357512954,0.0100502512562814,0.0,0.0,2.552919708029197,5.55559437152864,1,0.0224320301593889
20356155,9,152,7560,8251,1324,348,0.9162525754454004,3.8045977011494254,0.505,0.0757575757575757,0.16,0.15,2.6917148362235066,2.4707900545068133,1,0.0387457725413229
20363896,12,0,927,345,1544,481,2.6869565217391305,3.20997920997921,0.2182741116751269,0.05,1.284263959390863,0.6700507614213198,3.1252796420581657,1.8467485885590864,1,0.0430191397714679
20369825,14,105,30683,28439,1757,325,1.0789057280495096,5.406153846153846,0.26,0.0351758793969849,1.39,0.595,2.9660297239915074,7.938904261506272,1,0.0695249198081216
20371912,13,157,857,296,709,329,2.89527027027027,2.155015197568389,0.695,0.0452261306532663,0.875,0.23,2.6800766283524906,0.6372703799157026,1,0.0140623796944414
20386099,10,73,576,1341,1339,353,0.4295302013422818,3.793201133144476,0.2171717171717171,0.0382513661202185,0.0,0.0,2.73921568627451,4.075702848809073,1,0.0126724082325296
20389644,10,64,7435,7435,1993,330,1.0,6.039393939393939,0.95,0.025,0.165,0.115,2.6161048689138577,3.064089797673953,1,0.0238798954906691
20396334,15,23,1099,97,105,395,11.329896907216495,0.2658227848101265,1.6057692307692308,0.0279720279720279,0.1923076923076923,0.1634615384615384,3.077092511013216,1.390862256513522,1,0.0188594085051168
20405933,12,0,210,148,148,355,1.4189189189189189,0.4169014084507042,0.5405405405405406,0.04,0.6283783783783784,0.3581081081081081,2.717898832684825,5.8994485716702085,1,0.0310646392588511
20407242,9,62,12489,12623,4553,477,0.9893844569436744,9.545073375262056,0.3,0.05,2.03,1.19,2.553930530164534,3.272887164723694,1,0.037419703732505
20418902,9,65,2699,2906,361,334,0.9287680660701996,1.0808383233532934,0.1407035175879397,0.045,0.7185929648241206,0.3065326633165829,2.6408317580340266,5.6456498691837815,1,0.021097840175411
20420298,9,33,5409,5088,11827,385,1.0630896226415094,30.71948051948052,0.96,0.025,0.105,0.085,2.712621359223301,2.8376754125031445,1,0.036049457629401
20421589,15,0,1815,235,193,338,7.723404255319149,0.5710059171597633,1.0310880829015543,0.005,0.0,0.0,2.845213849287169,4.872164946548459,1,0.0979728175602978
20434240,9,76,253,181,370,493,1.3977900552486189,0.7505070993914807,1.1626506024096386,0.045,0.3373493975903614,0.0120481927710843,2.7073643410852712,3.2305852755665536,1,0.0135824467803592
20468796,6,160,2536,2555,1756,527,0.9925636007827788,3.332068311195446,0.9747474747474748,0.0473684210526315,0.2676767676767677,0.0151515151515151,2.577490774907749,0.8610338613230188,1,0.0208046626145913
20479053,11,151,41949,38854,813,346,1.079657178154115,2.3497109826589595,0.5561224489795918,0.125,0.5612244897959183,0.4336734693877551,2.934873949579832,6.912721192534405,1,0.0368490479424213
20482341,9,43,6229,6313,1535,372,0.9866941232377634,4.126344086021505,0.725,0.0569948186528497,0.115,0.095,2.9597457627118646,1.688646909297345,1,0.0637375104130262
20485536,14,133,7403,6913,16728,324,1.070880948936786,51.629629629629626,0.765,0.125,0.47,0.205,2.702127659574468,1.9254671071680312,1,0.0238598037295469
20486147,7,68,16067,14731,1410,351,1.0906930961917043,4.017094017094017,1.0050251256281406,0.02,0.0050251256281407,0.0050251256281407,2.472566371681416,3.2244968464341466,1,0.0421998506095237
20488707,14,118,3135,3142,1090,355,0.9977721196690006,3.0704225352112675,0.0416666666666666,0.01,0.0989583333333333,0.0208333333333333,2.6711281070745696,1.4791122086455075,1,0.0257475821967355
20491665,7,73,2134,2096,820,490,1.0181297709923665,1.673469387755102,0.14,0.08,0.07,0.055,2.4955436720142603,1.2433227772321551,1,0.0379821281189017
20494303,9,72,222,128,655,336,1.734375,1.9494047619047616,0.01,0.0104166666666666,0.21,0.105,2.4901960784313726,0.6406874037664375,1,0.018120943305181
20501572,11,157,41,4,8,371,10.25,0.0215633423180593,9.5,0.05,2.25,1.625,2.407142857142857,1.4095538674570611,1,0.0624752655760803
20504472,13,149,1366,1195,598,386,1.1430962343096234,1.549222797927461,1.0257731958762886,0.03,0.0103092783505154,0.0103092783505154,2.579044117647059,1.4447616566553407,1,0.0285284807214273
20515286,11,99,2677,2776,612,404,0.9643371757925072,1.5148514851485149,1.0,0.02,0.0,0.0,2.6308851224105463,1.5170069359327671,1,0.0489885251164086
20522531,14,40,11467,10870,2242,415,1.0549218031278749,5.402409638554217,1.1363636363636365,0.005,0.0,0.0,2.6408317580340266,3.7701424109875,1,0.0477806202365451
20534861,10,133,5607,6625,265,328,0.8463396226415094,0.8079268292682927,0.8393782383419689,0.005,0.0466321243523316,0.0310880829015544,2.73921568627451,4.669888677689087,1,0.0366085701189927
20541842,6,160,978,886,30,330,1.1038374717832955,0.0909090909090909,5.931034482758621,0.04,0.6206896551724138,0.1724137931034483,3.020530367835757,4.770725870086324,1,0.0377209880098368
