UserID,LengthOfScreenName,LengthOfDescriptionInUserProfile,NumberOfFollowings,NumberOfFollowers,NumberOfTweets,Longevity,FollowRatio,TweetsPerDay,LinkAverage,UniqueLinkAverage,MentionAverage,UniqueMentionAverage,Compression_Ratio,FollowingChangeRate,label,Similarity,HashtagTweetsCount,HashtagAverage,UniqueHashtagAverage,AverageCharactersInHashtag,AverageWordsInHashtag
26877001,8,0,16,10,57,243,1.6,0.2345679012345679,0.0175438596491228,0.0175438596491228,1.5789473684210529,0.2105263157894736,3.7399893219434066,0.1477635311413854,0,0.0206885771698304,9.0,0.15789473684210525,0.05263157894736842,8.777777777777779,2.111111111111111
26880598,8,140,4,8396,4379,244,0.0004764173415912,17.94672131147541,0.04,0.02,0.67,0.275,2.7058823529411766,0.0934538627031995,0,0.0403075389380333,4.0,0.02,0.01,10.5,2.5
26882379,13,26,231,147,3771,241,1.5714285714285714,15.647302904564313,0.015,0.01,0.625,0.25,3.0063559322033897,0.2089691897642864,0,0.0178868108477299,10.0,0.05,0.035,12.0,1.8
26884488,11,72,183,148,9990,235,1.2364864864864864,42.51063829787234,0.11,0.015,0.39,0.08,2.7393822393822402,0.4333277348199537,0,0.0120255122679648,15.0,0.075,0.055,9.466666666666667,2.2
26884833,12,148,50,301,3781,232,0.1661129568106312,16.29741379310345,0.025,0.015,1.055,0.34,2.7131931166347987,0.2472556797710404,0,0.023163576660433997,0.0,0.0,0.0,0.0,0.0
26888804,11,37,19,13,291,245,1.4615384615384617,1.1877551020408164,0.04,0.015,0.74,0.155,3.3388235294117647,0.1618668383655077,0,0.0277915344963857,5.0,0.025,0.025,9.8,1.8
26889030,14,109,773,1055,25344,238,0.7327014218009479,106.48739495798321,0.26,0.09,0.515,0.125,2.798816568047337,1.1311392410011911,0,0.0196397904802684,9.0,0.055,0.05,12.88888888888889,2.8333333333333335
26901695,13,133,300,336,3226,238,0.8928571428571429,13.554621848739496,0.05025125628140701,0.0201005025125628,1.0552763819095476,0.3768844221105528,2.95625,0.8173874667147509,0,0.0227550157446332,25.0,0.12562814070351758,0.07537688442211055,10.96,2.56
26902398,8,96,27,44,1203,242,0.6136363636363636,4.971074380165289,0.0603015075376884,0.0050251256281407,0.9547738693467336,0.3567839195979899,2.608455882352941,0.0934538627031995,0,0.0239175338325015,13.0,0.08542713567839195,0.07035175879396985,8.14102564102564,1.8974358974358976
26902613,14,0,224,7153,6287,238,0.0313155319446386,26.415966386554622,0.07,0.015,0.705,0.175,2.7236084452975047,0.272462488904917,0,0.0161236446835098,2.0,0.01,0.01,12.0,2.5
26906335,15,107,1401,599,3369,241,2.33889816360601,13.979253112033195,0.1573604060913705,0.0050761421319796,0.0050761421319796,0.0050761421319796,2.7769080234833656,0.2955270622827708,0,0.0244462895149292,3.0,0.015228426395939087,0.015228426395939087,9.666666666666666,2.6666666666666665
26914084,7,0,202,157,396,243,1.286624203821656,1.6296296296296295,0.07,0.03,0.565,0.255,3.084782608695652,0.2643274401820359,0,0.0147262630291752,26.0,0.13,0.105,13.115384615384615,3.269230769230769
26914329,12,63,37,11,80,243,3.3636363636363638,0.3292181069958848,0.0,0.0,0.5625,0.1375,3.0604751619870414,0.4231303597120439,0,0.0463916311597144,27.0,0.3375,0.15,12.148148148148149,2.740740740740741
26919945,9,160,194,174,1532,234,1.1149425287356325,6.547008547008548,0.275,0.03,0.53,0.245,2.9199178644763863,0.3558617071070626,0,0.0361367598501631,0.0,0.0,0.0,0.0,0.0
26922749,9,0,12,10,42,239,1.2,0.1757322175732217,0.5,0.0238095238095238,2.7857142857142856,0.5,3.613826815642458,0.1869077254063991,0,0.0299450716762527,46.0,1.1666666666666667,0.2857142857142857,14.597826086956522,3.1847826086956523
26923768,10,65,77,66,141,236,1.1666666666666667,0.597457627118644,0.2198581560283688,0.0141843971631205,0.7021276595744681,0.1134751773049645,2.5294117647058822,0.2955270622827708,0,0.0167922594694561,0.0,0.0,0.0,0.0,0.0
26930485,12,34,79,58,803,241,1.362068965517241,3.33195020746888,0.165,0.04,0.615,0.35,2.9197530864197527,0.0,0,0.0291630482662221,2.0,0.015,0.015,11.75,3.25
26931865,15,46,145,117,2628,232,1.2393162393162394,11.327586206896553,0.0,0.0,0.535,0.15,3.394736842105264,0.8539658318231459,0,0.0418777485859386,7.0,0.04,0.04,8.928571428571429,2.4285714285714284
26936271,13,31,2068,3188,8920,241,0.6486825595984943,37.012448132780094,0.0585106382978723,0.0159574468085106,0.6755319148936171,0.1861702127659574,2.7524177949709863,3.1774313319087852,0,0.0151623715424529,30.0,0.1595744680851064,0.07446808510638298,12.233333333333333,3.2
26937611,9,31,73,114,1023,243,0.6403508771929824,4.209876543209877,0.14,0.045,0.22,0.11,3.0516129032258066,0.4073559434067716,0,0.0279257533939684,77.0,0.57,0.285,9.288203463203464,2.1474025974025976
26946315,7,136,46,48,703,240,0.9583333333333334,2.9291666666666667,0.1909547738693467,0.0150753768844221,1.1809045226130652,0.3065326633165829,3.1533333333333333,0.2803615881095986,0,0.0250221474862562,6.0,0.035175879396984924,0.03015075376884422,8.25,1.5833333333333333
26950002,12,23,38,88,165,232,0.4318181818181818,0.7112068965517241,0.0242424242424242,0.0181818181818181,1.2181818181818185,0.4,2.6523364485981307,0.1477635311413854,0,0.0293841716224314,8.0,0.048484848484848485,0.01818181818181818,3.875,1.25
26951466,10,85,308,437,18314,233,0.7048054919908466,78.60085836909872,0.02,0.01,0.065,0.02,2.8493975903614457,0.481083202819361,0,0.023308701074749,49.0,0.27,0.065,8.63265306122449,2.142857142857143
26953640,7,6,85,310,4564,241,0.2741935483870967,18.937759336099585,0.0,0.0,0.045,0.04,2.9018404907975466,0.1869077254063991,0,0.0259434428795469,3.0,0.025,0.02,9.0,1.3333333333333333
26956133,11,57,54,41,85,247,1.3170731707317074,0.3441295546558704,0.6470588235294118,0.1176470588235294,0.7882352941176469,0.3176470588235294,2.6240740740740742,0.0660818600455089,0,0.0328987959121919,5.0,0.07058823529411765,0.07058823529411765,10.9,2.5
26957133,9,126,105,185,1112,246,0.5675675675675675,4.520325203252033,0.005,0.005,0.52,0.075,2.8266932270916336,0.0660818600455089,0,0.0281021759823911,12.0,0.095,0.095,11.833333333333334,2.930555555555556
26963318,14,42,45,108,1160,242,0.4166666666666667,4.793388429752066,1.0,0.015,0.005,0.005,2.502645502645503,0.0934538627031995,0,0.0205227850467522,0.0,0.0,0.0,0.0,0.0
26963334,9,0,85,79,2113,239,1.0759493670886076,8.841004184100418,0.115,0.03,0.49,0.225,2.8551307847082485,0.1144571390574773,0,0.0210281820674568,0.0,0.0,0.0,0.0,0.0
26963391,15,65,38936,35377,4926,238,1.1006020861011392,20.697478991596643,0.0,0.0,0.975,0.345,2.7066666666666666,1.174696839084646,0,0.0650583732617727,23.0,0.145,0.065,9.507246376811596,2.0434782608695654
26963806,8,51,138,374,5445,242,0.3689839572192513,22.5,0.305,0.065,0.85,0.465,3.3377110694183867,0.4625730203185628,0,0.0033597592116835,1.0,0.005,0.005,9.0,3.0
26964352,12,126,94,109,1113,233,0.8623853211009175,4.776824034334764,0.02,0.015,0.535,0.135,2.8900203665987783,0.3028251257220228,0,0.0285422845229999,37.0,0.22,0.115,5.9324324324324325,1.554054054054054
26966697,13,102,279,301,1110,232,0.9269102990033222,4.7844827586206895,0.295,0.015,0.295,0.1,2.7222222222222223,0.5910541245655416,0,0.0193449091825403,1.0,0.005,0.005,16.0,4.0
26970423,7,18,113,81,420,246,1.3950617283950617,1.7073170731707317,0.035,0.005,0.915,0.14,3.269585253456221,0.0,0,0.0139510724330596,2.0,0.01,0.01,13.0,3.0
26972672,12,56,146,307,9752,240,0.4755700325732899,40.63333333333333,1.0,0.01,0.0,0.0,2.6862003780718338,0.4530344078240516,0,0.0235925530784279,0.0,0.0,0.0,0.0,0.0
26975114,11,91,59,298,6497,232,0.19798657718120802,28.00431034482759,0.15,0.025,0.76,0.085,3.084782608695652,0.6372703799157026,0,0.025443758128358,0.0,0.0,0.0,0.0,0.0
26978216,8,142,1022,629,5943,232,1.6248012718600957,25.61637931034483,0.47,0.025,0.355,0.215,2.747104247104247,0.1321637200910179,0,0.0475118295149603,2.0,0.01,0.01,5.5,2.0
26982938,8,18,76,45,707,233,1.6888888888888889,3.0343347639484977,0.14,0.04,0.945,0.155,3.0982532751091703,0.1618668383655077,0,0.0247178335926292,1.0,0.005,0.005,8.0,1.0
26987540,11,38,386,325,5832,233,1.1876923076923076,25.030042918454928,0.0,0.0,0.765,0.165,2.2981700753498377,0.4945113595420808,0,0.0186538069336568,18.0,0.09,0.04,13.666666666666666,2.5555555555555554
26996817,6,0,30,32,782,243,0.9375,3.218106995884773,0.02,0.01,0.66,0.13,2.895918367346938,0.0934538627031995,0,0.0263303676129732,37.0,0.185,0.04,11.216216216216216,2.675675675675676
26997468,8,0,77,85,917,241,0.9058823529411764,3.804979253112033,0.1218274111675127,0.0203045685279187,0.5939086294416244,0.2030456852791878,2.9077868852459017,0.2191687352197311,0,0.0269624717167089,0.0,0.0,0.0,0.0,0.0
27001326,12,0,55,31,988,247,1.7741935483870968,4.0,0.015625,0.0052083333333333,0.640625,0.1197916666666666,2.667293233082707,0.2191687352197311,0,0.0352641593579963,6.0,0.03015075376884422,0.020100502512562814,12.833333333333334,2.6666666666666665
27001715,8,0,127,89,1096,234,1.4269662921348314,4.683760683760683,0.0201005025125628,0.0100502512562814,0.7638190954773869,0.1256281407035175,2.7660818713450293,0.343371417172432,0,0.015956621272001002,12.0,0.06,0.055,12.833333333333334,3.4166666666666665
27003334,15,0,67,30,418,234,2.2333333333333334,1.7863247863247864,0.27,0.055,0.62,0.255,2.9812108559498967,0.0,0,0.0243359694001831,3.0,0.015,0.015,9.333333333333334,2.3333333333333335
27012210,9,0,67,31,3174,240,2.161290322580645,13.225,0.0761421319796954,0.0203045685279187,0.2842639593908629,0.0761421319796954,2.798816568047337,0.3679282253909059,0,0.0225214886083797,21.0,0.16751269035532995,0.06091370558375635,9.738095238095237,2.0476190476190474
27017188,9,117,482,754,3337,242,0.6392572944297082,13.789256198347108,0.1173469387755102,0.0306122448979591,2.209183673469388,1.3775510204081634,2.7660818713450293,1.1214463524383946,0,0.015801422993875,0.0,0.0,0.0,0.0,0.0
27029578,14,0,28,33,636,246,0.8484848484848485,2.5853658536585367,0.0,0.0,0.0507614213197969,0.0355329949238578,3.1932584269662923,0.1144571390574773,0,0.025759330855683,65.0,0.34517766497461927,0.07106598984771574,3.623076923076923,1.1384615384615384
27036687,15,66,431,387,4152,244,1.1136950904392764,17.016393442622952,0.255,0.065,0.265,0.145,2.584699453551913,0.3796113848311847,0,0.0222857165047274,2.0,0.01,0.01,12.0,2.5
27036825,6,0,29,16,47,230,1.8125,0.2043478260869565,0.5106382978723404,0.1702127659574468,2.9787234042553186,1.1063829787234043,3.4744744744744747,0.0,0,0.0274723257556124,36.0,0.8297872340425532,0.48936170212765956,8.097222222222221,1.7916666666666667
27047711,10,84,68,47,878,241,1.4468085106382982,3.6431535269709534,0.925,0.02,0.085,0.075,2.8099009900990097,0.2191687352197311,0,0.0123613366659534,17.0,0.085,0.07,9.882352941176471,2.1176470588235294
27050004,10,118,207,256,1276,236,0.80859375,5.40677966101695,0.99,0.015,0.02,0.02,2.793307086614173,0.3028251257220228,0,0.026582167707439996,102.0,0.51,0.015,10.970588235294118,2.980392156862745
27055654,11,159,452,1808,13300,236,0.25,56.35593220338985,0.07,0.04,1.355,0.79,2.844311377245509,0.4282593998234223,0,0.04404972241311,2.0,0.015,0.015,12.75,3.75
27059567,10,98,17582,20181,3168,232,0.8712154997274665,13.655172413793107,0.1515151515151515,0.0353535353535353,0.0101010101010101,0.005050505050505001,2.6977186311787067,3.8469633007808364,0,0.021488038961997,34.0,0.18181818181818182,0.06565656565656566,7.421568627450981,2.0
27072365,10,160,234,391,2024,244,0.59846547314578,8.295081967213116,0.0,0.0,0.0923076923076923,0.041025641025641,3.1162280701754392,0.4672693135159977,0,0.0111185088428576,0.0,0.0,0.0,0.0,0.0
27073617,11,42,8,178,47,240,0.0449438202247191,0.1958333333333333,0.0638297872340425,0.0212765957446808,4.8085106382978715,1.5106382978723405,4.05395935529082,0.1982455801365269,0,0.0645505348129023,0.0,0.0,0.0,0.0,0.0
27078054,12,15,40,29,75,231,1.3793103448275863,0.3246753246753247,0.1066666666666666,0.04,1.5333333333333334,0.56,2.8918367346938774,0.1748361678529921,0,0.0227779896031251,19.0,0.25333333333333335,0.12,21.31578947368421,5.947368421052632
27078336,12,44,905,724,4290,243,1.25,17.65432098765432,0.0,0.0,0.115,0.015,3.2620689655172415,0.5409033362939942,0,0.0196014032836136,10.0,0.06,0.05,12.15,2.6
27078876,14,54,78,269,4913,232,0.2899628252788104,21.17672413793104,0.66,0.02,0.225,0.075,2.543010752688172,0.2472556797710404,0,0.0131057190126821,0.0,0.0,0.0,0.0,0.0
27085164,9,0,41,18,43,246,2.2777777777777777,0.1747967479674796,4.380952380952381,0.11904761904761901,4.476190476190476,0.7857142857142857,3.890977443609023,0.0,0,0.0386485694325247,3.0,0.11904761904761904,0.09523809523809523,11.166666666666666,2.0
27092214,10,126,126,147,3189,240,0.8571428571428571,13.2875,0.0,0.0,0.01,0.01,2.8551307847082485,0.3169174675253912,0,0.0502721653094889,63.0,0.315,0.01,13.079365079365079,3.7936507936507935
27094415,10,111,32596,30935,21725,235,1.0536932277355746,92.44680851063828,0.01,0.005,0.625,0.155,3.871934604904632,8.220753373395949,0,0.0518816960501936,2.0,0.01,0.01,12.0,2.5
27096074,8,80,51,16,1650,246,3.1875,6.7073170731707314,0.05,0.02,0.245,0.11,3.0,0.1321637200910179,0,0.0300256436074698,6.0,0.03,0.015,3.8333333333333335,1.3333333333333333
27100023,15,12,188,81,280,243,2.320987654320988,1.1522633744855968,0.0253807106598984,0.0101522842639593,0.8274111675126904,0.2182741116751269,2.7341040462427744,0.2955270622827708,0,0.0243691829841977,102.0,0.5177664974619289,0.03553299492385787,6.794117647058823,1.0196078431372548
27103572,15,0,256,142,670,236,1.8028169014084507,2.8389830508474576,0.0,0.0,0.585,0.075,3.2397260273972597,0.4765230695442354,0,0.0194234675297033,51.0,0.27,0.055,9.519607843137255,2.810457516339869
27103974,15,36,65,81,1314,237,0.8024691358024691,5.5443037974683556,0.0,0.0,0.0,0.0,3.0780911062906724,0.8200543170848089,0,0.0188852132637338,4.0,0.020202020202020204,0.010101010101010102,13.25,2.75
27105316,14,0,51,46,1113,235,1.108695652173913,4.736170212765957,0.29,0.055,0.71,0.255,3.1255506607929515,0.1982455801365269,0,0.0247239517912454,0.0,0.0,0.0,0.0,0.0
27106096,8,1,12,14,15,244,0.8571428571428571,0.0614754098360655,3.533333333333333,0.6666666666666666,8.333333333333334,3.333333333333333,3.5625,0.0,0,0.0377262257935937,37.0,2.8,2.6,8.0,2.0135135135135136
27107882,8,59,52,151,884,243,0.3443708609271523,3.6378600823045266,0.0505050505050505,0.0404040404040404,0.7878787878787878,0.2878787878787879,2.6704119850187267,0.272462488904917,0,0.0231909018010268,24.0,0.15656565656565657,0.08080808080808081,7.118055555555556,1.7291666666666667
27112043,9,46,273,259,2784,234,1.054054054054054,11.8974358974359,0.14,0.04,0.71,0.34,2.8043478260869565,0.2089691897642864,0,0.0299294029349634,42.0,0.22,0.135,12.660714285714286,3.0238095238095237
27114170,13,58,87,11,197,239,7.909090909090909,0.8242677824267782,0.015228426395939,0.015228426395939,0.8324873096446701,0.2233502538071066,2.95010395010395,0.1618668383655077,0,0.0257426336882048,40.0,0.2131979695431472,0.12690355329949238,8.55,1.975
27116516,9,40,618,194,1101,233,3.1855670103092786,4.725321888412017,0.635,0.015,0.16,0.09,2.547576301615799,0.1869077254063991,0,0.0219980304807209,17.0,0.085,0.05,11.235294117647058,2.2941176470588234
27119820,8,31,62,138,2184,236,0.4492753623188406,9.254237288135592,0.0378378378378378,0.0108108108108108,0.5945945945945946,0.1243243243243243,2.95010395010395,0.1748361678529921,0,0.0193634648601398,5.0,0.03,0.03,12.5,2.4
27126516,11,0,79,29,658,232,2.7241379310344827,2.8362068965517233,0.14,0.065,0.295,0.085,3.296983758700696,0.2559339434426655,0,0.0771081586182908,1.0,0.005,0.005,17.0,2.0
27126754,11,0,51,53,1433,239,0.9622641509433962,5.99581589958159,0.01,0.01,1.22,0.19,3.0063559322033897,0.2880441499395717,0,0.018564308481664,1.0,0.005,0.005,7.0,2.0
27127656,10,142,39,66,398,234,0.5909090909090909,1.7008547008547008,1.0,0.01,0.0,0.0,3.084782608695652,0.0660818600455089,0,0.0180542644995247,4.0,0.02,0.015,12.75,3.5
27133418,12,0,53,52,1683,239,1.0192307692307692,7.041841004184102,0.01,0.005,0.37,0.14,2.9257731958762885,0.0,0,0.0527624854555821,0.0,0.0,0.0,0.0,0.0
27134395,14,31,49,292,2332,241,0.1678082191780822,9.676348547717842,0.1,0.045,0.68,0.17,3.2923433874709978,0.0,0,0.0721237969459053,2.0,0.01,0.01,13.0,2.5
27135384,12,0,120,43,113,243,2.7906976744186047,0.4650205761316872,0.2743362831858407,0.0265486725663716,0.4336283185840708,0.1327433628318584,2.8666666666666667,0.2559339434426655,0,0.0270190908286016,25.0,0.22123893805309736,0.18584070796460178,8.28,1.76
27135484,8,120,101,74,456,242,1.364864864864865,1.884297520661157,0.0355329949238578,0.0203045685279187,0.6192893401015228,0.1776649746192893,2.7751937984496124,0.1982455801365269,0,0.022309681337189,2.0,0.01015228426395939,0.01015228426395939,6.0,1.5
27136155,12,80,62,48,497,237,1.2916666666666667,2.0970464135021096,0.045,0.01,0.915,0.185,2.868951612903226,0.1748361678529921,0,0.0200844668555874,59.0,0.365,0.165,9.17231638418079,2.2570621468926553
27141238,8,127,87,223,2621,242,0.3901345291479821,10.830578512396695,0.01,0.01,0.19,0.065,3.0516129032258066,0.2289142781149546,0,0.0200031915821216,26.0,0.135,0.055,14.288461538461538,2.9615384615384617
27142907,5,6,168,334,1475,236,0.5029940119760479,6.25,0.025,0.015,0.11,0.05,2.8900203665987783,0.2803615881095986,0,0.0314555110959432,0.0,0.0,0.0,0.0,0.0
27146614,6,74,180,87,1860,239,2.0689655172413794,7.7824267782426775,0.005,0.005,0.17,0.07,2.8043478260869565,0.1748361678529921,0,0.0290046981499432,2.0,0.01,0.01,13.5,2.0
27153360,11,35,39,41,634,234,0.9512195121951221,2.7094017094017087,0.165,0.03,0.865,0.18,2.9686192468619246,0.2191687352197311,0,0.0194210794077748,26.0,0.135,0.045,10.826923076923077,2.8076923076923075
27155062,11,21,135,44,173,235,3.0681818181818183,0.7361702127659574,0.0,0.0,0.7441860465116279,0.0697674418604651,2.9197530864197527,0.4719188739399877,0,0.0226070530342013,4.0,0.023255813953488372,0.01744186046511628,15.0,4.0
27158845,10,16,31,51,2523,242,0.6078431372549019,10.425619834710744,0.155,0.035,0.97,0.345,3.1603563474387526,0.0660818600455089,0,0.0225801026683632,0.0,0.0,0.0,0.0,0.0
27159696,10,105,128,112,750,232,1.1428571428571428,3.2327586206896552,0.185,0.02,0.235,0.145,3.323185011709602,0.4231303597120439,0,0.0623796412154434,74.0,0.38,0.075,6.993243243243243,1.6554054054054055
27159892,14,134,68,356,1071,232,0.1910112359550561,4.616379310344827,0.5816326530612245,0.0765306122448979,1.2806122448979589,0.5510204081632653,2.7878192534381143,0.1321637200910179,0,0.0246052556933105,1.0,0.015,0.015,5.0,1.0
27160098,14,99,86,1914,768,237,0.044932079414838,3.240506329113924,0.12,0.02,0.58,0.15,2.8210735586481115,0.2559339434426655,0,0.0134378692103167,89.0,0.69,0.13,9.65299625468165,1.7039325842696629
27161215,15,143,281,314,603,234,0.8949044585987261,2.5769230769230766,0.06,0.045,0.055,0.03,2.7607003891050583,0.481083202819361,0,0.0467648586515012,7.0,0.045,0.03,15.571428571428571,2.2857142857142856
27174668,9,55,79,145,2732,232,0.5448275862068965,11.775862068965518,0.015,0.005,0.925,0.44,2.608455882352941,0.2803615881095986,0,0.0105213344322788,4.0,0.03,0.02,7.0,1.75
27176323,9,34,57,68,91,241,0.8382352941176471,0.3775933609958506,0.1318681318681318,0.0549450549450549,1.0549450549450552,0.5384615384615384,2.6436567164179103,0.0,0,0.0341754324781813,69.0,0.8351648351648352,0.25274725274725274,10.047101449275363,2.753623188405797
27176952,5,104,2001,736,4696,230,2.71875,20.417391304347827,0.04,0.02,1.375,0.215,2.7446808510638303,0.7984701529505273,0,0.0219993461479694,39.0,0.245,0.145,8.722222222222223,1.9188034188034186
27178000,10,60,53,45,880,234,1.1777777777777778,3.7606837606837606,0.065,0.015,0.235,0.04,2.7553398058252427,0.3304093002275449,0,0.020177413852552,22.0,0.11,0.015,13.227272727272727,3.909090909090909
27178243,6,0,85,43,2635,240,1.9767441860465118,10.979166666666664,0.2160804020100502,0.0301507537688442,0.3467336683417085,0.1658291457286432,2.9077868852459017,0.1144571390574773,0,0.0307963432125458,0.0,0.0,0.0,0.0,0.0
27180799,12,111,40,15,75,232,2.6666666666666665,0.3232758620689655,0.0,0.0,1.5066666666666666,0.2933333333333333,2.7041984732824433,0.3558617071070626,0,0.0320928352227328,0.0,0.0,0.0,0.0,0.0
27184346,12,0,432,258,4360,232,1.6744186046511629,18.793103448275858,0.045,0.02,0.32,0.165,4.1308016877637135,0.5286548803640718,0,0.0143132676219501,11.0,0.055,0.01,7.2727272727272725,2.8181818181818183
27185766,10,118,94,50,1867,231,1.88,8.082251082251082,0.13,0.005,0.16,0.045,2.95625,0.1144571390574773,0,0.0351425444427961,8.0,0.04,0.025,10.375,2.25
27190525,11,23,92,66,2139,230,1.393939393939394,9.3,0.0101010101010101,0.005050505050505001,0.8737373737373737,0.1767676767676767,3.3388235294117647,0.1869077254063991,0,0.0096231400290886,1.0,0.005050505050505051,0.005050505050505051,10.0,2.0
27190922,13,8,22,16,194,244,1.375,0.7950819672131147,0.0257731958762886,0.0206185567010309,1.0515463917525774,0.2938144329896907,3.277136258660508,0.1144571390574773,0,0.0148775391240652,17.0,0.10824742268041238,0.03608247422680412,9.627450980392158,1.8774509803921569
27191042,13,158,219,250,3205,236,0.8759999999999999,13.580508474576273,0.1836734693877551,0.0612244897959183,0.6275510204081632,0.3724489795918367,2.8841463414634148,0.3099513977959015,0,0.0514055940074471,24.0,0.15816326530612246,0.14285714285714285,9.340277777777779,2.388888888888889
27194716,8,23,243,247,5866,241,0.9838056680161944,24.3402489626556,0.1055276381909547,0.0050251256281407,0.0854271356783919,0.0150753768844221,2.9439834024896268,0.5910541245655416,0,0.0272092391904496,41.0,0.2663316582914573,0.135678391959799,9.0,1.9227642276422767
27194739,7,131,457,293,2167,230,1.5597269624573378,9.421739130434784,0.0,0.0,0.765,0.295,2.8961303462321792,0.4126810837146467,0,0.0353420896399556,0.0,0.0,0.0,0.0,0.0
27194752,8,38,4,7,58,243,0.5714285714285714,0.2386831275720164,2.4827586206896552,0.0172413793103448,0.0,0.0,3.4614638875424135,0.0,0,0.0231390015280815,12.0,0.20689655172413793,0.13793103448275862,8.0,2.0833333333333335
27197121,10,89,197,1021,29802,231,0.1929480901077375,129.01298701298705,0.03,0.005,0.03,0.005,3.025586353944563,0.2289142781149546,0,0.0118059208642733,0.0,0.0,0.0,0.0,0.0
27199259,7,42,61,35,279,230,1.7428571428571429,1.2130434782608697,0.025,0.01,0.025,0.01,4.03125,0.0660818600455089,0,0.0410721846583108,0.0,0.0,0.0,0.0,0.0
27200156,5,47,10,0,10,241,0.0,0.0414937759336099,0.3,0.3,15.1,2.7,3.0700483091787434,0.0660818600455089,0,0.097709574376241,0.0,0.0,0.0,0.0,0.0
27200843,13,157,123,98,412,242,1.2551020408163265,1.7024793388429753,0.03,0.015,0.66,0.195,2.667293233082707,0.1144571390574773,0,0.0289191867638847,0.0,0.0,0.0,0.0,0.0
27212761,10,98,39,47,3669,235,0.8297872340425532,15.612765957446811,0.065,0.02,0.985,0.19,2.4727540500736382,0.3738154508127982,0,0.0106168345399797,10.0,0.065,0.05,5.2,1.0
27216572,7,120,123,155,3629,236,0.7935483870967742,15.377118644067796,0.0353535353535353,0.0101010101010101,0.8232323232323232,0.3131313131313131,2.589416058394161,0.40196026221723297,0,0.0249312441290872,1.0,0.005050505050505051,0.005050505050505051,13.0,4.0
27217349,8,76,150,107,8848,233,1.4018691588785046,37.97424892703863,0.02,0.01,0.24,0.065,2.95010395010395,0.0660818600455089,0,0.0276593595907409,26.0,0.13,0.025,6.076923076923077,2.1538461538461537
27222065,11,80,104,141,8716,231,0.7375886524822695,37.731601731601735,0.05,0.015,0.335,0.18,2.8479338842975217,0.2472556797710404,0,0.0076459513724067,1.0,0.005,0.005,10.0,2.0
27225899,13,73,89,44,999,240,2.022727272727273,4.1625,0.0612244897959183,0.0204081632653061,0.0408163265306122,0.0408163265306122,2.9748427672955966,0.0660818600455089,0,0.0194614131358932,5.0,0.025,0.025,13.6,3.4
27225984,11,77,138,46,95,242,3.0,0.3925619834710744,0.0638297872340425,0.0319148936170212,0.7978723404255319,0.20212765957446802,3.4289156626506023,0.3169174675253912,0,0.0134073902951342,20.0,0.22105263157894736,0.042105263157894736,7.9,1.95
27232100,11,0,105,48,28,235,2.1875,0.1191489361702127,2.1785714285714284,0.8214285714285714,0.1428571428571428,0.1428571428571428,3.1749084249084247,0.2089691897642864,0,0.0392094881416696,28.0,1.0,0.32142857142857145,8.5,2.392857142857143
27241381,13,39,14,39,321,246,0.35897435897435903,1.304878048780488,0.1313131313131313,0.0151515151515151,0.0757575757575757,0.0353535353535353,3.277136258660508,0.2191687352197311,0,0.0168740776379098,5.0,0.10606060606060606,0.030303030303030304,4.96,1.2
27243093,12,141,58,117,139,241,0.4957264957264957,0.5767634854771784,0.0072992700729927,0.0072992700729927,0.8978102189781022,0.1094890510948905,2.888888888888889,0.0,0,0.0363445608688516,3.0,0.021739130434782608,0.021739130434782608,11.0,3.0
27244500,6,33,22,13,133,238,1.6923076923076923,0.5588235294117647,0.0075757575757575,0.0075757575757575,4.477272727272728,2.113636363636364,3.2104072398190047,0.1618668383655077,0,0.021358146648143995,23.0,0.18181818181818182,0.08333333333333333,9.41304347826087,2.1956521739130435
27247122,13,87,41,42,1595,242,0.9761904761904762,6.590909090909091,0.1363636363636363,0.0454545454545454,0.0858585858585858,0.0404040404040404,2.9686192468619246,0.2089691897642864,0,0.0185056837979434,56.0,0.29292929292929293,0.05555555555555555,3.3392857142857144,1.125
27248149,11,45,256,1762,11833,237,0.1452894438138479,49.92827004219409,0.02,0.01,0.97,0.315,2.7446808510638303,0.2191687352197311,0,0.0295478339402578,9.0,0.05,0.045,10.5,2.0
27248500,13,15,34,108,132,231,0.3148148148148148,0.5714285714285714,0.7196969696969697,0.0378787878787878,0.6818181818181818,0.2424242424242424,2.8323353293413174,0.2472556797710404,0,0.0237677606905949,26.0,0.2196969696969697,0.10606060606060606,10.423076923076923,1.9423076923076923
27253877,9,84,98,382,9307,236,0.25654450261780104,39.436440677966104,0.0,0.0,0.58,0.13,2.7080152671755724,0.2880441499395717,0,0.0280918934482401,7.0,0.045,0.015,6.142857142857143,1.3809523809523812
27255351,12,75,99,732,269,240,0.1352459016393442,1.1208333333333331,0.1767676767676767,0.0252525252525252,0.1464646464646464,0.1212121212121212,2.608455882352941,0.3738154508127982,0,0.0314582181359201,38.0,0.19696969696969696,0.0707070707070707,9.75,2.210526315789474
27256906,13,0,76,64,966,232,1.1875,4.163793103448277,0.015,0.005,0.18,0.05,3.0063559322033897,0.1869077254063991,0,0.0201056407430932,6.0,0.03,0.015,10.666666666666666,1.8333333333333333
